"ID","GENERO","REGION","EDAD_SEL","NIVEL_EDUCATIVO_AGRUPADO","CANT_MIEMBROS_HOGAR","CANT_DEMANDANTES_TOTAL","CANT_AYUDA_TOTAL","CONDICION_ACTIVIDAD_AGRUPADA","TIPO_HOGAR_NUCLEAR","TSS_GRANGRUPO_TRABAJOTOTAL","TSS_GRANGRUPO_OCUPACIONYAUTOCONSUMO","TSS_GRANGRUPO_TNR","TSS_GRANGRUPO_PERSONALES","TSS_GRUPO_TRABAJOOCUPACION","TSS_GRUPO_DOMESTICO","TSS_GRUPO_CUIDADO","TSS_GRUPO_TNROTROSHOGARES_VOLUNTARIAS","TSS_GRUPO_VOLUNTARIAS","TSS_GRUPO_EDUCACION","TSS_GRUPO_CONVIVENCIA","TSS_GRUPO_USODEMEDIOS","TSS_GRUPO_CUIDADOPERSONAL","TSS_GRUPO_CPERSONALSINDORMIR","TSS_GRUPO_PREPARARCOMIDA"
199098,"Varón","Patagonia",54,"Primario completo y secundario incompleto",3,1,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",630,370,260,810,370,140,120,0,0,0,0,105,705,195,0
177140,"Mujer","Patagonia",49,"Secundario completo",1,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Unipersonal",510,440,70,930,440,70,0,0,0,0,180,65,685,185,70
137707,"Varón","Patagonia",78,"Secundario completo",1,0,0,"No ocupado (Desocupado o Inactivo)","Unipersonal",345,0,345,1095,0,345,0,0,0,0,150,240,705,175,45
141215,"Varón","Patagonia",56,"Hasta primario incompleto",2,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo sin hijos",170,0,170,1270,0,135,0,35,0,0,425,5,840,180,5
172167,"Mujer","Patagonia",53,"Secundario completo",3,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",135,0,135,1305,0,135,0,0,0,0,185,270,850,210,65
132621,"Mujer","Patagonia",36,"Terciario o universitario incompleto y más",3,1,0,"No ocupado (Desocupado o Inactivo)",NA,675,0,675,765,0,345,330,0,0,0,0,35,730,130,95
102801,"Mujer","Patagonia",82,"Primario completo y secundario incompleto",1,1,1,"No ocupado (Desocupado o Inactivo)","Unipersonal",80,0,80,1360,0,80,0,0,0,0,60,230,1070,410,0
108921,"Mujer","Patagonia",54,"Terciario o universitario incompleto y más",1,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Unipersonal",10,0,10,1430,0,10,0,0,0,0,290,65,1075,185,10
112573,"Varón","Patagonia",39,"Terciario o universitario incompleto y más",1,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Unipersonal",420,420,0,1020,420,0,0,0,0,0,195,135,690,180,0
194573,"Varón","Patagonia",41,"Secundario completo",2,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo sin hijos",180,0,180,1260,0,180,0,0,0,0,265,90,905,365,60
114466,"Mujer","Patagonia",71,"Terciario o universitario incompleto y más",2,0,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo sin hijos",210,0,210,1230,0,210,0,0,0,0,80,260,890,350,30
189058,"Varón","Patagonia",22,"Primario completo y secundario incompleto",3,1,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",580,500,80,860,500,80,0,0,0,0,200,70,590,70,10
190054,"Mujer","Patagonia",27,"Secundario completo",2,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo sin hijos",520,490,30,920,490,30,0,0,0,0,120,180,620,200,30
196676,"Varón","Patagonia",35,"Terciario o universitario incompleto y más",1,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Unipersonal",465,280,185,975,280,40,0,145,0,0,0,45,930,230,40
162807,"Varón","Patagonia",58,"Secundario completo",2,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo sin hijos",405,395,10,1035,395,10,0,0,0,0,0,375,660,150,0
163227,"Mujer","Patagonia",55,"Terciario o universitario incompleto y más",5,1,1,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",820,730,90,620,730,90,0,0,0,0,0,70,550,100,40
159225,"Varón","Patagonia",54,"Terciario o universitario incompleto y más",3,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",720,510,210,720,510,210,0,0,0,0,0,70,650,110,60
124417,"Varón","Patagonia",31,"Primario completo y secundario incompleto",1,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Unipersonal",150,0,150,1290,0,150,0,0,0,0,270,135,885,285,30
187370,"Mujer","Patagonia",83,"Secundario completo",1,0,0,"No ocupado (Desocupado o Inactivo)","Unipersonal",235,0,235,1205,0,235,0,0,0,0,150,345,710,180,70
186116,"Mujer","Patagonia",57,"Terciario o universitario incompleto y más",3,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",510,420,90,930,420,90,0,0,0,0,90,180,660,180,20
169272,"Varón","Patagonia",47,"Terciario o universitario incompleto y más",2,0,0,"No ocupado (Desocupado o Inactivo)",NA,185,0,185,1255,0,185,0,0,0,70,110,275,800,260,70
148550,"Mujer","Patagonia",40,"Terciario o universitario incompleto y más",4,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",525,420,105,915,420,105,0,0,0,0,120,95,700,220,15
175169,"Mujer","Patagonia",52,"Secundario completo",3,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",750,370,380,690,370,170,0,210,0,0,0,20,670,130,90
187158,"Mujer","Patagonia",42,"Terciario o universitario incompleto y más",4,1,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",485,320,165,955,320,30,135,0,0,0,300,120,535,185,0
194436,"Varón","Patagonia",41,"Terciario o universitario incompleto y más",4,1,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",740,660,80,700,660,80,0,0,0,0,80,130,490,120,40
193990,"Varón","Patagonia",63,"Terciario o universitario incompleto y más",3,1,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo sin hijos",440,260,180,1000,260,180,0,0,0,0,0,230,770,200,0
169818,"Varón","Patagonia",48,"Terciario o universitario incompleto y más",3,1,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",830,630,200,610,630,100,100,0,0,0,0,40,570,150,50
139948,"Varón","Patagonia",31,"Secundario completo",2,1,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear incompleto",550,350,200,890,350,200,0,0,0,0,120,75,695,135,70
115457,"Varón","Patagonia",40,"Secundario completo",1,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Unipersonal",668.332,615,53.332,771.664,615,53.332,0,0,0,0,0,256.656,514.996,124.996,13.332
186698,"Varón","Patagonia",46,"Primario completo y secundario incompleto",1,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Unipersonal",550,500,50,890,500,50,0,0,0,0,80,120,690,250,50
163817,"Mujer","Patagonia",33,"Terciario o universitario incompleto y más",1,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Unipersonal",840,730,110,600,730,110,0,0,0,0,0,50,550,70,25
172914,"Varón","Patagonia",20,"Secundario completo",2,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales",NA,380,380,0,1060,380,0,0,0,0,0,230,135,695,275,0
196948,"Mujer","Patagonia",64,"Primario completo y secundario incompleto",1,0,0,"No ocupado (Desocupado o Inactivo)","Unipersonal",410,0,410,1030,0,410,0,0,0,0,120,270,640,160,100
138134,"Mujer","Patagonia",39,"Secundario completo",3,1,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear incompleto",906.666,518.333,388.333,533.332,518.333,240,148.333,0,0,0,0,34.999,498.333,108.333,50
198168,"Mujer","Patagonia",63,"Secundario completo",2,0,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo sin hijos",545,0,545,895,0,345,0,200,0,0,0,225,670,190,140
152599,"Mujer","Patagonia",35,"Secundario completo",2,1,1,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear incompleto",865,455,410,575,455,140,270,0,0,0,0,35,540,120,30
196680,"Mujer","Patagonia",85,"Primario completo y secundario incompleto",2,1,1,"No ocupado (Desocupado o Inactivo)",NA,580,0,580,860,0,310,270,0,0,0,45,75,740,140,70
103449,"Varón","Patagonia",58,"Secundario completo",2,0,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo sin hijos",285,0,285,1155,0,90,0,195,195,0,175,175,805,275,0
140775,"Mujer","Patagonia",60,"Secundario completo",1,0,0,"No ocupado (Desocupado o Inactivo)","Unipersonal",30,0,30,1410,0,30,0,0,0,0,0,10,1400,620,30
142314,"Mujer","Patagonia",65,"Primario completo y secundario incompleto",2,0,0,"No ocupado (Desocupado o Inactivo)","Nuclear incompleto",360,0,360,1080,0,360,0,0,0,0,0,280,800,140,80
198721,"Mujer","Patagonia",59,"Secundario completo",1,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Unipersonal",780,410,370,660,410,225,0,145,145,0,0,190,470,200,30
106991,"Varón","Patagonia",36,"Terciario o universitario incompleto y más",2,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo sin hijos",470,470,0,970,470,0,0,0,0,0,85,125,760,210,0
160678,"Mujer","Patagonia",62,"Terciario o universitario incompleto y más",2,0,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo sin hijos",255,0,255,1185,0,255,0,0,0,0,260,290,635,125,60
158183,"Mujer","Patagonia",81,"Primario completo y secundario incompleto",1,0,0,"No ocupado (Desocupado o Inactivo)","Unipersonal",500,120,380,940,0,380,0,0,0,0,0,270,670,190,80
100557,"Mujer","Patagonia",29,"Secundario completo",3,1,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo",396.666,0,396.666,1043.333,0,88.333,308.333,0,0,0,0,8.333,1035,505,38.333
122101,"Varón","Patagonia",39,"Secundario completo",2,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear incompleto",520,520,0,920,520,0,0,0,0,0,85,145,690,170,0
184796,"Varón","Patagonia",55,"Terciario o universitario incompleto y más",3,0,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo",255,0,255,1185,0,175,0,80,80,0,265,185,735,195,0
176947,"Varón","Patagonia",43,"Secundario completo",2,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales",NA,830,760,70,610,760,70,0,0,0,0,0,110,500,140,50
187175,"Mujer","Patagonia",22,"Secundario completo",1,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Unipersonal",610,590,20,830,590,20,0,0,0,0,0,130,700,140,20
159021,"Mujer","Patagonia",30,"Terciario o universitario incompleto y más",2,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo sin hijos",703.328,620,83.328,736.664,620,83.328,0,0,0,0,0,76.664,660,170,30
185706,"Varón","Patagonia",42,"Secundario completo",3,1,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",510,470,40,930,470,0,40,0,0,0,0,300,630,210,0
118568,"Varón","Patagonia",32,"Terciario o universitario incompleto y más",1,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Unipersonal",545,455,90,895,455,90,0,0,0,0,90,205,600,180,30
159853,"Mujer","Patagonia",35,"Terciario o universitario incompleto y más",2,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo sin hijos",40,0,40,1400,0,40,0,0,0,765,120,0,515,95,40
161850,"Varón","Patagonia",58,"Terciario o universitario incompleto y más",3,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",440,440,0,1000,440,0,0,0,0,0,170,180,650,130,0
118039,"Varón","Patagonia",32,"Secundario completo",1,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Unipersonal",170,0,170,1270,0,170,0,0,0,0,370,30,870,180,50
191999,"Mujer","Patagonia",48,"Terciario o universitario incompleto y más",4,1,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo",640,60,580,800,60,285,295,0,0,0,0,195,605,125,45
115705,"Mujer","Patagonia",32,"Terciario o universitario incompleto y más",1,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Unipersonal",125,0,125,1315,0,125,0,0,0,0,195,290,830,380,20
144573,"Mujer","Patagonia",47,"Terciario o universitario incompleto y más",4,2,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",674.996,260,414.996,764.995,260,89.999,279.997,45,0,0,0,44.997,719.998,179.998,9.999
130049,"Varón","Patagonia",71,"Primario completo y secundario incompleto",1,0,0,"No ocupado (Desocupado o Inactivo)","Unipersonal",450,0,450,990,0,180,0,270,0,0,0,180,810,240,60
149276,"Mujer","Patagonia",56,"Terciario o universitario incompleto y más",3,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",718.33,635,83.33,721.66,635,50,0,33.33,0,0,33.33,60,628.33,208.33,50
170173,"Mujer","Patagonia",71,"Terciario o universitario incompleto y más",1,0,0,"No ocupado (Desocupado o Inactivo)","Unipersonal",95,0,95,1345,0,95,0,0,0,0,240,165,940,430,25
181411,"Mujer","Patagonia",80,"Terciario o universitario incompleto y más",1,0,0,"No ocupado (Desocupado o Inactivo)","Unipersonal",160,0,160,1280,0,160,0,0,0,0,300,90,890,150,40
136967,"Mujer","Patagonia",18,"Secundario completo",5,2,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo",379.996,0,379.996,1059.998,0,105,274.996,0,0,0,90,75,894.998,294.998,15
170810,"Varón","Patagonia",64,"Primario completo y secundario incompleto",1,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Unipersonal",230,0,230,1210,0,230,0,0,0,0,150,80,980,170,50
135291,"Varón","Patagonia",76,"Terciario o universitario incompleto y más",2,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo sin hijos",555,540,15,885,540,15,0,0,0,0,0,165,720,230,0
168936,"Varón","Patagonia",32,"Terciario o universitario incompleto y más",2,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales",NA,400,0,400,1040,0,400,0,0,0,0,0,270,770,140,100
129430,"Varón","Patagonia",73,"Primario completo y secundario incompleto",2,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo sin hijos",875,875,0,565,875,0,0,0,0,0,0,0,565,135,0
180413,"Varón","Patagonia",43,"Secundario completo",4,2,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",660,510,150,780,410,10,140,0,0,0,190,0,590,70,10
191672,"Varón","Patagonia",78,"Terciario o universitario incompleto y más",1,0,0,"No ocupado (Desocupado o Inactivo)","Unipersonal",185,0,185,1255,0,185,0,0,0,0,160,80,1015,475,40
128939,"Varón","Patagonia",47,"Terciario o universitario incompleto y más",4,1,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",470,285,185,970,240,80,105,0,0,0,0,100,870,150,80
181657,"Mujer","Patagonia",76,"Terciario o universitario incompleto y más",1,0,0,"No ocupado (Desocupado o Inactivo)","Unipersonal",70,0,70,1370,0,70,0,0,0,0,120,285,965,395,0
188600,"Varón","Patagonia",90,"Terciario o universitario incompleto y más",2,0,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo sin hijos",20,0,20,1420,0,20,0,0,0,0,190,170,1060,280,0
117766,"Varón","Patagonia",44,"Terciario o universitario incompleto y más",4,3,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear incompleto",815,450,365,625,450,100,265,0,0,0,80,35,510,120,0
114952,"Mujer","Patagonia",15,"Primario completo y secundario incompleto",3,0,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo",85,0,85,1355,0,85,0,0,0,0,300,225,830,170,0
165324,"Mujer","Patagonia",23,"Terciario o universitario incompleto y más",4,1,0,"No ocupado (Desocupado o Inactivo)","Nuclear incompleto",80,0,80,1360,0,80,0,0,0,250,130,140,840,160,70
110642,"Mujer","Patagonia",38,"Secundario completo",3,1,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",680,390,290,760,390,220,70,0,0,0,0,65,695,215,80
175562,"Mujer","Patagonia",18,"Primario completo y secundario incompleto",5,2,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo",220,0,220,1220,0,180,40,0,0,270,180,190,580,130,60
187212,"Mujer","Patagonia",58,"Terciario o universitario incompleto y más",2,1,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear incompleto",410,0,410,1030,0,285,125,0,0,0,0,120,910,430,55
131525,"Mujer","Patagonia",28,"Primario completo y secundario incompleto",4,2,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo",754.996,0,754.996,684.992,0,410,344.996,0,0,0,0,79.992,605,125,60
194196,"Varón","Patagonia",14,"Primario completo y secundario incompleto",4,1,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo",0,0,0,1440,0,0,0,0,0,290,185,205,760,150,0
177246,"Varón","Patagonia",47,"Primario completo y secundario incompleto",5,1,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",570,570,0,870,570,0,0,0,0,0,190,15,665,145,0
100998,"Varón","Patagonia",35,"Secundario completo",6,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear completo",640,480,160,800,480,160,0,0,0,0,0,0,800,360,40
111252,"Mujer","Patagonia",70,"Terciario o universitario incompleto y más",1,0,0,"No ocupado (Desocupado o Inactivo)","Unipersonal",510,60,450,930,60,300,0,150,0,0,0,60,870,260,260
167929,"Mujer","Patagonia",65,"Primario completo y secundario incompleto",2,0,0,"No ocupado (Desocupado o Inactivo)","Nuclear incompleto",565,0,565,875,0,565,0,0,0,0,210,80,585,165,210
181498,"Mujer","Patagonia",60,"Terciario o universitario incompleto y más",2,0,0,"No ocupado (Desocupado o Inactivo)",NA,140,0,140,1300,0,140,0,0,0,0,270,50,980,410,50
109844,"Mujer","Patagonia",38,"Secundario completo",2,0,0,"Ocupado - Trabajó la semana de referencia o no trabajó pero por motivos circunstanciales","Nuclear incompleto",420,420,0,1020,420,0,0,0,0,0,60,30,930,510,0
133872,"Mujer","Patagonia",53,"Secundario completo",5,1,0,"No ocupado (Desocupado o Inactivo)","Nuclear completo sin hijos",330,0,330,1110,0,330,0,0,0,0,150,180,780,240,180
